	Z1	Z2	Z3	n1	n2	n3	Eneg1	Eneg2	Eneg3	Sp_gr	Formulae	Volume
14276	59	63	16	4.0	2.0	8.0	1.13	0.0	2.58	122	Eu2 Pr4 S8	326.791115237
14277	63	16	62	3.0	8.0	3.0	0.0	2.58	1.17	5	Eu3 Sm3 S8	315.639968878
14278	63	16	57	2.0	8.0	4.0	0.0	2.58	1.1	122	Eu2 La4 S8	335.80641677
14279	63	60	34	2.0	4.0	8.0	0.0	1.14	2.55	122	Eu2 Nd4 Se8	365.076082822
14280	63	16	60	2.0	8.0	4.0	0.0	2.58	1.14	122	Eu2 Nd4 S8	321.487812871
14281	63	16	8	4.0	2.0	12.0	0.0	2.58	3.44	15	Eu4 S2 O12	233.34739469
14282	63	91	8	2.0	2.0	8.0	0.0	1.5	3.44	15	Eu2 Pa2 O8	162.633320474
14283	63	14	30	1.0	2.0	2.0	0.0	1.9	1.65	139	Eu1 Zn2 Si2	93.0122442226
14284	39	63	16	4.0	2.0	8.0	1.22	0.0	2.58	122	Eu2 Y4 S8	301.954890647
14285	63	16	70	2.0	8.0	4.0	0.0	2.58	0.0	122	Eu2 Yb4 S8	284.97968093
14286	63	40	9	4.0	12.0	60.0	0.0	1.33	3.98	2	Eu4 Zr12 F60	1075.97792155
14287	63	51	8	4.0	4.0	16.0	0.0	2.05	3.44	14	Eu4 Sb4 O16	323.474759611
14288	63	14	8	8.0	4.0	20.0	0.0	1.9	3.44	62	Eu8 Si4 O20	438.252344414
14289	63	1	12	2.0	8.0	2.0	0.0	2.2	1.31	36	Eu2 Mg2 H8	141.842894284
14290	63	1	12	6.0	26.0	7.0	0.0	2.2	1.31	12	Eu6 Mg7 H26	439.811359845
14291	63	1	46	1.0	3.0	1.0	0.0	2.2	2.2	221	Eu1 H3 Pd1	56.2057939495
14292	63	1	46	8.0	16.0	4.0	0.0	2.2	2.2	1	Eu8 H16 Pd4	384.711474416
14293	63	1	8	2.0	6.0	6.0	0.0	2.2	3.44	11	Eu2 H6 O6	137.510520284
14294	63	1	44	2.0	6.0	1.0	0.0	2.2	2.2	225	Eu2 H6 Ru1	105.060020008
14295	63	41	8	2.0	4.0	13.0	0.0	1.6	3.44	1	Eu2 Nb4 O13	286.357579495
14296	63	28	14	8.0	32.0	12.0	0.0	1.91	1.9	137	Eu8 Si12 Ni32	770.023230156
14297	63	8	9	4.0	3.0	7.0	0.0	3.44	3.98	3	Eu4 O3 F7	186.629072957
14298	63	8	23	1.0	3.0	1.0	0.0	3.44	1.63	123	Eu1 V1 O3	59.1216584052
14299	63	8	74	3.0	6.0	1.0	0.0	3.44	2.36	225	Eu3 W1 O6	156.1405518
14300	63	40	8	1.0	4.0	9.0	0.0	1.33	3.44	1	Eu1 Zr4 O9	179.427411314
14301	39	63	8	4.0	2.0	8.0	1.22	0.0	3.44	88	Eu2 Y4 O8	236.592279101
14302	63	41	8	1.0	1.0	3.0	0.0	1.6	3.44	123	Eu1 Nb1 O3	68.2711831044
14303	63	32	12	4.0	4.0	4.0	0.0	2.01	1.31	62	Eu4 Mg4 Ge4	296.42732586
14304	63	19	8	4.0	4.0	6.0	0.0	0.82	3.44	14	Eu4 K4 O6	316.251033383
14305	63	72	8	1.0	1.0	3.0	0.0	1.3	3.44	221	Eu1 Hf1 O3	70.6539283177
14306	63	75	8	6.0	2.0	16.0	0.0	1.9	3.44	11	Eu6 Re2 O16	322.921416459
14307	63	8	34	2.0	8.0	2.0	0.0	3.44	2.55	63	Eu2 Se2 O8	213.277057849
14308	63	25	8	4.0	4.0	14.0	0.0	1.55	3.44	74	Eu4 Mn4 O14	262.283473452
14309	63	8	74	6.0	12.0	1.0	0.0	3.44	2.36	148	Eu6 W1 O12	281.144539363
14310	63	16	46	2.0	8.0	6.0	0.0	2.58	2.2	223	Eu2 Pd6 S8	306.03724635
14311	63	16	8	2.0	1.0	2.0	0.0	2.58	3.44	164	Eu2 S1 O2	90.5412210733
14312	63	15	8	4.0	4.0	16.0	0.0	2.19	3.44	14	Eu4 P4 O16	302.053436039
14313	63	19	8	1.0	1.0	2.0	0.0	0.82	3.44	166	Eu1 K1 O2	69.6852147425
14314	39	63	8	8.0	8.0	20.0	1.22	0.0	3.44	3	Eu8 Y8 O20	605.902091528
14315	63	81	8	1.0	1.0	2.0	0.0	1.62	3.44	12	Eu1 Tl1 O2	72.341448562
14316	39	63	8	1.0	1.0	2.0	1.22	0.0	3.44	166	Eu1 Y1 O2	60.9777224348
14317	63	26	8	4.0	4.0	12.0	0.0	1.83	3.44	62	Eu4 Fe4 O12	239.534432527
14318	63	32	78	4.0	8.0	8.0	0.0	2.01	2.28	14	Eu4 Ge8 Pt8	455.947451297
14319	63	8	34	4.0	16.0	4.0	0.0	3.44	2.55	14	Eu4 Se4 O16	353.824127384
14320	63	41	8	12.0	4.0	28.0	0.0	1.6	3.44	19	Eu12 Nb4 O28	623.419711453
14321	63	28	31	3.0	4.0	4.0	0.0	1.91	1.81	217	Eu3 Ga4 Ni4	207.110070134
14322	63	8	37	1.0	2.0	1.0	0.0	3.44	0.82	166	Eu1 Rb1 O2	74.4119083481
14323	63	51	8	6.0	10.0	24.0	0.0	2.05	3.44	217	Eu6 Sb10 O24	674.26344607
14324	63	32	80	2.0	1.0	1.0	0.0	2.01	2.0	225	Eu2 Hg1 Ge1	111.553021331
14325	63	50	9	2.0	2.0	14.0	0.0	1.96	3.98	4	Eu2 Sn2 F14	294.174720752
14326	63	11	8	1.0	1.0	2.0	0.0	0.93	3.44	166	Eu1 Na1 O2	59.6444266965
14327	63	28	8	2.0	1.0	4.0	0.0	1.91	3.44	5	Eu2 Ni1 O4	88.1735951338
14328	39	63	8	8.0	4.0	16.0	1.22	0.0	3.44	1	Eu4 Y8 O16	417.357847489
14329	63	8	34	2.0	6.0	2.0	0.0	3.44	2.55	11	Eu2 Se2 O6	155.059059085
14330	63	44	8	1.0	1.0	3.0	0.0	2.2	3.44	221	Eu1 Ru1 O3	63.2675257985
14331	63	11	50	2.0	1.0	1.0	0.0	0.93	1.96	71	Eu2 Na1 Sn1	110.472200587
14332	63	12	80	1.0	1.0	2.0	0.0	1.31	2.0	225	Eu1 Mg1 Hg2	101.692748313
14333	63	1	12	2.0	6.0	1.0	0.0	2.2	1.31	12	Eu2 Mg1 H6	117.025405164
14334	63	70	49	1.0	1.0	2.0	0.0	0.0	1.78	12	Eu1 Yb1 In2	332.076187712
14335	63	11	81	1.0	1.0	2.0	0.0	0.93	1.62	225	Eu1 Na1 Tl2	120.419984538
14336	63	38	8	4.0	1.0	5.0	0.0	0.95	3.44	87	Eu4 Sr1 O5	166.784158249
14337	63	50	8	1.0	1.0	3.0	0.0	1.96	3.44	221	Eu1 Sn1 O3	70.1790977548
14338	63	26	8	2.0	2.0	5.0	0.0	1.83	3.44	47	Eu2 Fe2 O5	117.708603758
14339	63	8	78	1.0	3.0	1.0	0.0	3.44	2.28	221	Eu1 Pt1 O3	67.2545601697
14340	63	32	25	1.0	2.0	2.0	0.0	2.01	1.55	139	Eu1 Mn2 Ge2	77.9834670106
14341	63	14	8	1.0	1.0	3.0	0.0	1.9	3.44	221	Eu1 Si1 O3	51.384855154
14342	82	63	8	4.0	4.0	14.0	2.33	0.0	3.44	227	Eu4 Pb4 O14	301.321180306
14343	63	51	12	1.0	2.0	2.0	0.0	2.05	1.31	164	Eu1 Mg2 Sb2	150.706593936
14344	63	32	8	1.0	1.0	3.0	0.0	2.01	3.44	221	Eu1 Ge1 O3	59.3269600587
14345	63	80	50	2.0	1.0	1.0	0.0	2.0	1.96	225	Eu2 Sn1 Hg1	123.626485287
14346	63	50	8	4.0	4.0	14.0	0.0	1.96	3.44	227	Eu4 Sn4 O14	302.607811641
14347	63	12	9	2.0	2.0	8.0	0.0	1.31	3.98	63	Eu2 Mg2 F8	171.336911562
14348	63	28	8	4.0	4.0	12.0	0.0	1.91	3.44	62	Eu4 Ni4 O12	226.896047639
14349	63	45	8	4.0	4.0	12.0	0.0	2.28	3.44	62	Eu4 Rh4 O12	246.513213931
14350	63	51	31	4.0	8.0	8.0	0.0	2.05	1.81	1	Eu4 Ga8 Sb8	539.126542431
14351	63	14	77	1.0	2.0	2.0	0.0	1.9	2.2	139	Eu1 Si2 Ir2	87.287468157
14352	63	32	3	1.0	1.0	2.0	0.0	2.01	0.98	225	Eu1 Li2 Ge1	76.64499125
14353	63	75	8	1.0	1.0	3.0	0.0	1.9	3.44	221	Eu1 Re1 O3	64.0656586612
14354	63	28	32	1.0	1.0	3.0	0.0	1.91	2.01	107	Eu1 Ni1 Ge3	93.994226712
14355	63	12	8	1.0	1.0	3.0	0.0	1.31	3.44	221	Eu1 Mg1 O3	60.3603922728
14356	63	30	57	1.0	2.0	1.0	0.0	1.65	1.1	225	Eu1 La1 Zn2	103.813946486
14357	63	71	8	4.0	8.0	16.0	0.0	1.27	3.44	62	Eu4 Lu8 O16	388.378453563
14358	63	28	32	1.0	2.0	2.0	0.0	1.91	2.01	139	Eu1 Ni2 Ge2	86.2213536463
14359	63	14	46	1.0	2.0	2.0	0.0	1.9	2.2	139	Eu1 Si2 Pd2	90.3520932052
14360	26	8	9	8.0	14.0	2.0	1.83	3.44	3.98	12	Fe8 O14 F2	256.638761395
14361	25	8	9	6.0	11.0	1.0	1.55	3.44	3.98	38	Mn6 O11 F1	180.535368094
14362	19	9	22	10.0	28.0	6.0	0.82	3.98	1.54	128	K10 Ti6 F28	744.659364983
14363	25	8	9	8.0	13.0	3.0	1.55	3.44	3.98	1	Mn8 O13 F3	247.798071089
14364	25	8	9	6.0	7.0	5.0	1.55	3.44	3.98	1	Mn6 O7 F5	200.741288358
14365	25	8	9	12.0	7.0	17.0	1.55	3.44	3.98	1	Mn12 O7 F17	441.341166348
14366	39	9	3	2.0	8.0	2.0	1.22	3.98	0.98	13	Li2 Y2 F8	147.599158395
14367	26	8	9	6.0	8.0	4.0	1.83	3.44	3.98	12	Fe6 O8 F4	201.810548189
14368	11	42	9	1.0	1.0	6.0	0.93	2.16	3.98	225	Na1 Mo1 F6	152.735886516
14369	82	53	9	2.0	2.0	2.0	2.33	2.66	3.98	129	Pb2 I2 F2	169.730327837
14370	82	50	9	2.0	2.0	8.0	2.33	1.96	3.98	129	Sn2 Pb2 F8	211.54813163
14371	9	71	3	8.0	2.0	2.0	3.98	1.27	0.98	15	Li2 Lu2 F8	140.150622692
14372	19	9	23	1.0	3.0	1.0	0.82	3.98	1.63	221	K1 V1 F3	75.4392271706
14373	9	37	23	3.0	1.0	1.0	3.98	0.82	1.63	221	Rb1 V1 F3	78.1172749984
14374	9	8	22	1.0	1.0	1.0	3.98	3.44	1.54	123	Ti1 O1 F1	32.9839137332
14375	1	11	9	1.0	1.0	2.0	2.2	0.93	3.98	166	Na1 H1 F2	49.6664808949
14376	1	9	7	20.0	8.0	4.0	2.2	3.98	3.04	53	H20 N4 F8	255.415400344
14377	9	40	3	12.0	2.0	4.0	3.98	1.33	0.98	15	Li4 Zr2 F12	194.060093715
14378	81	46	9	1.0	1.0	3.0	1.62	2.2	3.98	1	Tl1 Pd1 F3	82.3782118429
14379	75	8	9	4.0	8.0	12.0	1.9	3.44	3.98	14	Re4 O8 F12	376.790656265
14380	37	46	9	2.0	1.0	6.0	0.82	2.2	3.98	225	Rb2 Pd1 F6	169.399015714
14381	11	12	9	2.0	2.0	6.0	0.93	1.31	3.98	63	Na2 Mg2 F6	114.855283767
14382	11	12	9	4.0	4.0	12.0	0.93	1.31	3.98	62	Na4 Mg4 F12	234.8729984
14383	25	8	9	12.0	14.0	10.0	1.55	3.44	3.98	1	Mn12 O14 F10	397.958003958
14384	26	8	9	8.0	12.0	4.0	1.83	3.44	3.98	64	Fe8 O12 F4	264.678907009
14385	25	8	9	6.0	1.0	11.0	1.55	3.44	3.98	8	Mn6 O1 F11	239.651329341
14386	19	12	9	1.0	1.0	3.0	0.82	1.31	3.98	221	K1 Mg1 F3	66.5998285079
14387	26	8	9	18.0	18.0	18.0	1.83	3.44	3.98	6	Fe18 O18 F18	631.18515491
14388	11	90	9	2.0	1.0	6.0	0.93	1.3	3.98	150	Na2 Th1 F6	123.797951411
14389	53	38	9	2.0	2.0	2.0	2.66	0.95	3.98	129	Sr2 I2 F2	171.983350506
14390	9	8	23	2.0	10.0	6.0	3.98	3.44	1.63	10	V6 O10 F2	193.694909914
14391	82	30	9	8.0	4.0	24.0	2.33	1.65	3.98	138	Zn4 Pb8 F24	540.876108405
14392	1	9	7	40.0	8.0	16.0	2.2	3.98	3.04	19	H40 N16 F8	472.116675856
14393	51	9	54	4.0	36.0	4.0	2.05	3.98	2.6	14	Sb4 Xe4 F36	776.30206088
14394	26	8	9	6.0	10.0	2.0	1.83	3.44	3.98	12	Fe6 O10 F2	193.69252862
14395	28	19	9	1.0	2.0	6.0	1.91	0.82	3.98	225	K2 Ni1 F6	139.85678577
14396	9	8	23	6.0	12.0	6.0	3.98	3.44	1.63	9	V6 O12 F6	308.126386207
14397	19	64	9	6.0	2.0	12.0	0.82	1.2	3.98	14	K6 Gd2 F12	397.336460428
14398	39	19	9	2.0	6.0	12.0	1.22	0.82	3.98	14	K6 Y2 F12	390.66458506
14399	82	73	9	2.0	2.0	14.0	2.33	1.5	3.98	11	Ta2 Pb2 F14	255.304326699
14400	38	73	9	2.0	2.0	14.0	0.95	1.5	3.98	11	Sr2 Ta2 F14	248.053925863
14401	26	8	9	6.0	7.0	5.0	1.83	3.44	3.98	1	Fe6 O7 F5	204.246265405
14402	43	8	9	4.0	12.0	4.0	1.9	3.44	3.98	14	Tc4 O12 F4	300.930262732
14403	9	8	23	12.0	4.0	4.0	3.98	3.44	1.63	14	V4 O4 F12	306.415248635
14404	11	90	9	2.0	4.0	18.0	0.93	1.3	3.98	121	Na2 Th4 F18	341.8927983
14405	43	8	9	8.0	20.0	16.0	1.9	3.44	3.98	14	Tc8 O20 F16	730.207836151
14406	25	8	9	12.0	2.0	22.0	1.55	3.44	3.98	7	Mn12 O2 F22	473.41969706
14407	25	8	9	6.0	2.0	10.0	1.55	3.44	3.98	38	Mn6 O2 F10	234.199438126
14408	28	37	9	6.0	6.0	18.0	1.91	0.82	3.98	194	Rb6 Ni6 F18	442.226863888
14409	77	37	9	1.0	2.0	6.0	2.2	0.82	3.98	164	Rb2 Ir1 F6	156.430447616
14410	76	8	9	4.0	8.0	12.0	2.2	3.44	3.98	7	Os4 O8 F12	370.47866139
14411	76	8	9	4.0	4.0	20.0	2.2	3.44	3.98	33	Os4 O4 F20	444.415511189
14412	38	12	9	12.0	12.0	48.0	0.95	1.31	3.98	4	Sr12 Mg12 F48	999.304973699
14413	25	8	9	6.0	4.0	8.0	1.55	3.44	3.98	12	Mn6 O4 F8	220.430083287
14414	30	46	9	1.0	1.0	6.0	1.65	2.2	3.98	148	Zn1 Pd1 F6	104.256606549
14415	8	62	9	1.0	1.0	1.0	3.44	1.17	3.98	216	Sm1 O1 F1	43.1745159126
14416	19	14	9	2.0	1.0	6.0	0.82	1.9	3.98	225	K2 Si1 F6	140.356016676
14417	11	9	23	6.0	12.0	2.0	0.93	3.98	1.63	14	Na6 V2 F12	264.858786846
14418	28	9	38	1.0	6.0	1.0	1.91	3.98	0.95	166	Sr1 Ni1 F6	101.787898083
14419	11	14	9	6.0	3.0	18.0	0.93	1.9	3.98	164	Na6 Si3 F18	346.542989694
14420	57	8	9	2.0	2.0	2.0	1.1	3.44	3.98	166	La2 O2 F2	96.9771179991
14421	39	8	9	2.0	2.0	2.0	1.22	3.44	3.98	166	Y2 O2 F2	81.3922509058
14422	38	30	9	2.0	2.0	8.0	0.95	1.65	3.98	88	Sr2 Zn2 F8	181.856106882
14423	92	8	9	1.0	2.0	2.0	1.38	3.44	3.98	166	U1 O2 F2	87.9547236773
14424	16	57	9	2.0	2.0	2.0	2.58	1.1	3.98	129	La2 S2 F2	115.340647912
14425	19	25	9	4.0	4.0	12.0	0.82	1.55	3.98	62	K4 Mn4 F12	307.94862433
14426	28	19	9	1.0	2.0	4.0	1.91	0.82	3.98	139	K2 Ni1 F4	109.593271036
14427	19	25	9	2.0	1.0	4.0	0.82	1.55	3.98	139	K2 Mn1 F4	121.568406142
14428	19	25	9	3.0	2.0	7.0	0.82	1.55	3.98	139	K3 Mn2 F7	198.559001384
14429	28	19	9	2.0	3.0	7.0	1.91	0.82	3.98	139	K3 Ni2 F7	176.823008087
14430	25	8	9	6.0	10.0	2.0	1.55	3.44	3.98	38	Mn6 O10 F2	186.292511117
14431	37	78	9	2.0	1.0	6.0	0.82	2.28	3.98	164	Rb2 Pt1 F6	159.031095463
14432	37	46	9	6.0	2.0	10.0	0.82	2.2	3.98	127	Rb6 Pd2 F10	379.300972428
14433	9	3	23	12.0	2.0	4.0	3.98	0.98	1.63	136	Li2 V4 F12	215.163970553
14434	11	9	22	4.0	16.0	4.0	0.93	3.98	1.54	60	Na4 Ti4 F16	330.644714989
14435	26	40	9	1.0	1.0	6.0	1.83	1.33	3.98	225	Zr1 Fe1 F6	138.535426979
14436	9	90	7	2.0	2.0	2.0	3.98	1.3	3.04	166	Th2 N2 F2	95.45841222
14437	28	19	9	1.0	1.0	3.0	1.91	0.82	3.98	221	K1 Ni1 F3	67.3779813086
14438	82	53	9	8.0	2.0	14.0	2.33	2.66	3.98	63	Pb8 I2 F14	476.641699008
14439	25	8	9	8.0	8.0	8.0	1.55	3.44	3.98	1	Mn8 O8 F8	273.036608705
14440	19	26	9	1.0	1.0	3.0	0.82	1.83	3.98	221	K1 Fe1 F3	72.2834268474
14441	37	46	9	2.0	4.0	10.0	0.82	2.2	3.98	74	Rb2 Pd4 F10	276.502671984
14442	53	50	9	2.0	4.0	6.0	2.66	1.96	3.98	63	Sn4 I2 F6	287.557879893
14443	16	9	7	16.0	4.0	20.0	2.58	3.98	3.04	2	S16 N20 F4	749.398440747
14444	30	78	9	1.0	1.0	6.0	1.65	2.28	3.98	148	Zn1 Pt1 F6	105.838087136
14445	26	8	9	6.0	11.0	1.0	1.83	3.44	3.98	5	Fe6 O11 F1	191.577340873
14446	25	78	9	1.0	1.0	6.0	1.55	2.28	3.98	148	Mn1 Pt1 F6	115.502867925
14447	11	9	28	4.0	12.0	4.0	0.93	3.98	1.91	62	Na4 Ni4 F12	235.486467707
14448	25	3	9	6.0	4.0	20.0	1.55	0.98	3.98	12	Li4 Mn6 F20	423.27580665
14449	19	46	9	2.0	1.0	4.0	0.82	2.2	3.98	12	K2 Pd1 F4	129.813804127
14450	51	19	9	12.0	24.0	60.0	2.05	0.82	3.98	14	K24 Sb12 F60	1784.93803021
14451	51	81	9	1.0	1.0	6.0	2.05	1.62	3.98	166	Tl1 Sb1 F6	146.464461383
14452	12	37	9	1.0	1.0	3.0	1.31	0.82	3.98	221	Rb1 Mg1 F3	70.3544012973
14453	70	37	9	1.0	1.0	3.0	0.0	0.82	3.98	221	Yb1 Rb1 F3	88.0431804012
14454	82	37	9	1.0	1.0	3.0	2.33	0.82	3.98	221	Rb1 Pb1 F3	114.912869239
14455	26	37	9	1.0	1.0	3.0	1.83	0.82	3.98	221	Rb1 Fe1 F3	75.1886086787
14456	26	37	9	4.0	4.0	16.0	1.83	0.82	3.98	57	Rb4 Fe4 F16	387.486960301
14457	19	72	9	2.0	1.0	6.0	0.82	1.3	3.98	189	K2 Hf1 F6	128.879727149
14458	19	25	9	2.0	1.0	6.0	0.82	1.55	3.98	225	K2 Mn1 F6	146.521756699
14459	25	37	9	1.0	2.0	6.0	1.55	0.82	3.98	225	Rb2 Mn1 F6	165.026001497
14460	19	25	9	4.0	2.0	12.0	0.82	1.55	3.98	186	K4 Mn2 F12	281.816777919
14461	32	9	54	4.0	40.0	4.0	2.01	3.98	2.6	62	Ge4 Xe4 F40	735.00496164
14462	11	9	23	1.0	3.0	1.0	0.93	3.98	1.63	221	Na1 V1 F3	72.2645634969
14463	14	37	9	2.0	6.0	14.0	1.9	0.82	3.98	127	Rb6 Si2 F14	387.966023084
14464	19	26	9	2.0	2.0	8.0	0.82	1.83	3.98	63	K2 Fe2 F8	191.847487871
14465	9	37	22	14.0	6.0	2.0	3.98	0.82	1.54	127	Rb6 Ti2 F14	415.847035718
14466	25	37	9	2.0	6.0	14.0	1.55	0.82	3.98	127	Rb6 Mn2 F14	405.433757804
14467	51	9	3	1.0	6.0	1.0	2.05	3.98	0.98	148	Li1 Sb1 F6	113.055819586
14468	15	9	7	2.0	4.0	2.0	2.19	3.98	3.04	36	P2 N2 F4	125.517123504
14469	41	80	9	1.0	3.0	6.0	1.6	2.0	3.98	162	Nb1 Hg3 F6	185.539404748
14470	25	3	9	2.0	2.0	8.0	1.55	0.98	3.98	14	Li2 Mn2 F8	140.029645514
14471	11	25	9	20.0	12.0	56.0	0.93	1.55	3.98	33	Na20 Mn12 F56	1174.09769907
14472	16	8	9	4.0	8.0	8.0	2.58	3.44	3.98	92	S4 O8 F8	351.856463901
14473	9	70	3	8.0	2.0	2.0	3.98	0.0	0.98	88	Yb2 Li2 F8	145.694871161
14474	78	46	9	1.0	1.0	6.0	2.28	2.2	3.98	148	Pd1 Pt1 F6	112.35776643
14475	19	30	9	3.0	2.0	7.0	0.82	1.65	3.98	139	K3 Zn2 F7	184.130893556
14476	21	19	9	2.0	1.0	7.0	1.36	0.82	3.98	65	K1 Sc2 F7	145.18061491
14477	19	30	9	1.0	1.0	3.0	0.82	1.65	3.98	221	K1 Zn1 F3	70.5258535717
14478	92	8	9	4.0	4.0	16.0	1.38	3.44	3.98	122	U4 O4 F16	412.459738485
14479	19	72	9	4.0	2.0	12.0	0.82	1.3	3.98	128	K4 Hf2 F12	382.278949393
14480	50	37	9	2.0	2.0	6.0	1.96	0.82	3.98	148	Rb2 Sn2 F6	227.091140351
14481	9	8	54	4.0	4.0	2.0	3.98	3.44	2.6	63	Xe2 O4 F4	188.417423138
14482	25	8	9	6.0	5.0	7.0	1.55	3.44	3.98	1	Mn6 O5 F7	212.624426718
14483	25	8	9	5.0	7.0	1.0	1.55	3.44	3.98	160	Mn5 O7 F1	157.338838128
14484	16	37	9	4.0	4.0	20.0	2.58	0.82	3.98	62	Rb4 S4 F20	502.384222373
14485	8	74	9	4.0	4.0	16.0	3.44	2.36	3.98	12	W4 O4 F16	385.481715207
14486	9	8	23	7.0	5.0	4.0	3.98	3.44	1.63	1	V4 O5 F7	208.09092447
14487	19	46	9	1.0	1.0	3.0	0.82	2.2	3.98	221	K1 Pd1 F3	80.0215596994
14488	11	25	9	4.0	4.0	12.0	0.93	1.55	3.98	62	Na4 Mn4 F12	266.338050628
14489	9	8	23	22.0	2.0	6.0	3.98	3.44	1.63	1	V6 O2 F22	416.174456002
14490	51	8	9	12.0	8.0	20.0	2.05	3.44	3.98	13	Sb12 O8 F20	725.148904696
14491	25	8	9	4.0	4.0	6.0	1.55	3.44	3.98	1	Mn4 O4 F6	163.714961856
14492	26	37	9	4.0	8.0	20.0	1.83	0.82	3.98	62	Rb8 Fe4 F20	559.921273992
14493	8	34	9	4.0	4.0	8.0	3.44	2.55	3.98	29	Se4 O4 F8	287.226112093
14494	25	8	9	6.0	2.0	16.0	1.55	3.44	3.98	1	Mn6 O2 F16	309.969531377
14495	51	9	38	4.0	20.0	4.0	2.05	3.98	0.95	57	Sr4 Sb4 F20	457.964603998
14496	32	37	9	1.0	2.0	6.0	2.01	0.82	3.98	225	Rb2 Ge1 F6	166.337024529
14497	11	50	9	4.0	2.0	12.0	0.93	1.96	3.98	136	Na4 Sn2 F12	273.399135993
14498	19	26	9	32.0	16.0	80.0	0.82	1.83	3.98	60	K32 Fe16 F80	2051.05447586
14499	11	30	9	4.0	4.0	12.0	0.93	1.65	3.98	62	Na4 Zn4 F12	246.256165625
14500	16	8	9	8.0	20.0	8.0	2.58	3.44	3.98	114	S8 O20 F8	588.842387071
14501	19	90	9	10.0	2.0	18.0	0.82	1.3	3.98	36	K10 Th2 F18	562.767289194
14502	11	25	9	6.0	2.0	12.0	0.93	1.55	3.98	14	Na6 Mn2 F12	264.841180575
14503	41	19	9	4.0	8.0	28.0	1.6	0.82	3.98	14	K8 Nb4 F28	671.138977413
14504	28	37	9	1.0	2.0	4.0	1.91	0.82	3.98	139	Rb2 Ni1 F4	120.026344114
14505	12	37	9	1.0	2.0	4.0	1.31	0.82	3.98	139	Rb2 Mg1 F4	119.527278177
14506	26	8	9	6.0	7.0	6.0	1.83	3.44	3.98	12	Fe6 O7 F6	272.915092903
14507	3	49	9	4.0	4.0	16.0	0.98	1.78	3.98	60	Li4 In4 F16	294.542821363
14508	82	26	9	6.0	4.0	24.0	2.33	1.83	3.98	2	Fe4 Pb6 F24	513.114309645
14509	9	50	22	32.0	12.0	2.0	3.98	1.96	1.54	15	Ti2 Sn12 F32	818.988827376
14510	11	25	9	2.0	2.0	8.0	0.93	1.55	3.98	14	Na2 Mn2 F8	163.738614377
14511	19	46	9	4.0	8.0	20.0	0.82	2.2	3.98	62	K4 Pd8 F20	521.238345155
14512	80	37	9	1.0	2.0	4.0	2.0	0.82	3.98	139	Rb2 Hg1 F4	153.008738745
14513	19	25	9	4.0	4.0	16.0	0.82	1.55	3.98	14	K4 Mn4 F16	365.913984964
14514	25	37	9	4.0	4.0	16.0	1.55	0.82	3.98	14	Rb4 Mn4 F16	393.268117368
14515	21	19	9	4.0	4.0	16.0	1.36	0.82	3.98	12	K4 Sc4 F16	422.285363973
14516	59	40	9	1.0	3.0	15.0	1.13	1.33	3.98	160	Pr1 Zr3 F15	282.286839414
14517	65	37	9	2.0	4.0	12.0	0.0	0.82	3.98	15	Tb2 Rb4 F12	326.379769936
14518	82	30	9	1.0	1.0	6.0	2.33	1.65	3.98	148	Zn1 Pb1 F6	120.656543664
14519	82	28	9	1.0	1.0	6.0	2.33	1.91	3.98	148	Ni1 Pb1 F6	114.011051993
14520	82	12	9	1.0	1.0	6.0	2.33	1.31	3.98	148	Mg1 Pb1 F6	116.927490771
14521	59	40	9	2.0	4.0	22.0	1.13	1.33	3.98	72	Pr2 Zr4 F22	447.806613353
14522	81	37	9	1.0	1.0	3.0	1.62	0.82	3.98	1	Rb1 Tl1 F3	107.065670363
14523	76	8	9	4.0	4.0	16.0	2.2	3.44	3.98	14	Os4 O4 F16	374.554833999
14524	43	8	9	8.0	16.0	24.0	1.9	3.44	3.98	2	Tc8 O16 F24	780.629752387
14525	40	46	9	1.0	1.0	6.0	1.33	2.2	3.98	148	Zr1 Pd1 F6	136.617134109
14526	59	78	9	4.0	4.0	28.0	1.13	2.28	3.98	14	Pr4 Pt4 F28	574.906010901
14527	80	37	9	1.0	1.0	3.0	2.0	0.82	3.98	221	Rb1 Hg1 F3	98.9547468655
14528	9	8	23	9.0	9.0	6.0	3.98	3.44	1.63	1	V6 O9 F9	317.210797318
14529	42	9	3	2.0	12.0	4.0	2.16	3.98	0.98	136	Li4 Mo2 F12	214.675046163
14530	15	9	3	1.0	6.0	1.0	2.19	3.98	0.98	148	Li1 P1 F6	93.5981056205
14531	9	40	3	24.0	4.0	8.0	3.98	1.33	0.98	14	Li8 Zr4 F24	405.642038476
14532	16	9	7	8.0	8.0	8.0	2.58	3.98	3.04	114	S8 N8 F8	419.081424531
14533	19	25	9	2.0	2.0	6.0	0.82	1.55	3.98	140	K2 Mn2 F6	153.902746435
14534	19	92	9	2.0	1.0	6.0	0.82	1.38	3.98	189	K2 U1 F6	144.072592766
14535	11	26	9	4.0	4.0	16.0	0.93	1.83	3.98	14	Na4 Fe4 F16	325.341584274
14536	26	8	9	4.0	7.0	1.0	1.83	3.44	3.98	44	Fe4 O7 F1	128.917841737
14537	25	3	9	2.0	2.0	6.0	1.55	0.98	3.98	148	Li2 Mn2 F6	118.324155129
